time,equity,balance,open_positions,drawdown_pct
2026-02-02 03:00:00,8310.78,8310.78,0,18.85
2026-02-02 04:00:00,8310.78,8310.78,0,18.85
2026-02-02 05:00:00,8310.78,8310.78,0,18.85
2026-02-02 06:00:00,8310.78,8310.78,0,18.85
2026-02-02 07:00:00,8310.78,8310.78,0,18.85
2026-02-02 08:00:00,8310.78,8310.78,0,18.85
2026-02-02 09:00:00,8310.48,8310.78,1,18.85
2026-02-02 10:00:00,8201.38,8310.78,1,19.91
2026-02-02 11:00:00,8275.88,8310.78,1,19.19
2026-02-02 12:00:00,8296.78,8310.78,1,18.98
2026-02-02 13:00:00,8354.88,8310.78,1,18.41
2026-02-02 14:00:00,8423.28,8423.28,0,17.75
2026-02-02 15:00:00,8423.28,8423.28,0,17.75
2026-02-02 16:00:00,8423.28,8423.28,0,17.75
2026-02-02 17:00:00,8423.28,8423.28,0,17.75
2026-02-02 18:00:00,8423.28,8423.28,0,17.75
2026-02-02 19:00:00,8423.28,8423.28,0,17.75
2026-02-02 20:00:00,8423.28,8423.28,0,17.75
2026-02-02 21:00:00,8423.28,8423.28,0,17.75
2026-02-02 22:00:00,8423.28,8423.28,0,17.75
2026-02-02 23:00:00,8423.28,8423.28,0,17.75
2026-02-03 00:00:00,8423.28,8423.28,0,17.75
2026-02-03 01:00:00,8423.28,8423.28,0,17.75
2026-02-03 02:00:00,8423.28,8423.28,0,17.75
2026-02-03 03:00:00,8423.28,8423.28,0,17.75
2026-02-03 04:00:00,8423.28,8423.28,0,17.75
2026-02-03 05:00:00,8423.28,8423.28,0,17.75
2026-02-03 06:00:00,8423.28,8423.28,0,17.75
2026-02-03 07:00:00,8423.28,8423.28,0,17.75
2026-02-03 08:00:00,8423.28,8423.28,0,17.75
2026-02-03 09:00:00,8422.98,8423.28,1,17.75
2026-02-03 10:00:00,8377.38,8423.28,1,18.2
2026-02-03 11:00:00,8339.18,8339.48,1,18.57
2026-02-03 12:00:00,8249.58,8249.58,0,19.44
2026-02-03 13:00:00,8249.58,8249.58,0,19.44
2026-02-03 14:00:00,8249.58,8249.58,0,19.44
2026-02-03 15:00:00,8249.58,8249.58,0,19.44
2026-02-03 16:00:00,8249.58,8249.58,0,19.44
2026-02-03 17:00:00,8249.58,8249.58,0,19.44
2026-02-03 18:00:00,8249.58,8249.58,0,19.44
2026-02-03 19:00:00,8249.58,8249.58,0,19.44
2026-02-03 20:00:00,8249.58,8249.58,0,19.44
2026-02-03 21:00:00,8249.58,8249.58,0,19.44
2026-02-03 22:00:00,8249.58,8249.58,0,19.44
2026-02-03 23:00:00,8249.58,8249.58,0,19.44
2026-02-04 00:00:00,8249.58,8249.58,0,19.44
2026-02-04 01:00:00,8249.58,8249.58,0,19.44
2026-02-04 02:00:00,8249.58,8249.58,0,19.44
2026-02-04 03:00:00,8249.58,8249.58,0,19.44
2026-02-04 04:00:00,8249.58,8249.58,0,19.44
2026-02-04 05:00:00,8249.58,8249.58,0,19.44
2026-02-04 06:00:00,8249.58,8249.58,0,19.44
2026-02-04 07:00:00,8249.58,8249.58,0,19.44
2026-02-04 08:00:00,8249.58,8249.58,0,19.44
2026-02-04 09:00:00,8249.28,8249.58,1,19.45
2026-02-04 10:00:00,8204.78,8249.58,1,19.88
2026-02-04 11:00:00,8393.08,8249.58,1,18.04
2026-02-04 12:00:00,8313.48,8249.58,1,18.82
2026-02-04 13:00:00,8258.78,8249.58,1,19.35
2026-02-04 14:00:00,8262.38,8249.58,1,19.32
2026-02-04 15:00:00,8198.38,8249.58,1,19.94
2026-02-04 16:00:00,8247.68,8249.58,1,19.46
2026-02-04 17:00:00,8076.48,8249.58,1,21.13
2026-02-04 18:00:00,7956.48,7956.48,0,22.31
2026-02-04 19:00:00,7956.48,7956.48,0,22.31
2026-02-04 20:00:00,7956.48,7956.48,0,22.31
2026-02-04 21:00:00,7956.48,7956.48,0,22.31
2026-02-04 22:00:00,7956.48,7956.48,0,22.31
2026-02-04 23:00:00,7956.48,7956.48,0,22.31
2026-02-05 00:00:00,7956.48,7956.48,0,22.31
2026-02-05 01:00:00,7956.48,7956.48,0,22.31
2026-02-05 02:00:00,7956.48,7956.48,0,22.31
2026-02-05 03:00:00,7956.48,7956.48,0,22.31
2026-02-05 04:00:00,7956.48,7956.48,0,22.31
2026-02-05 05:00:00,7956.48,7956.48,0,22.31
2026-02-05 06:00:00,7956.48,7956.48,0,22.31
2026-02-05 07:00:00,7956.48,7956.48,0,22.31
2026-02-05 08:00:00,7956.48,7956.48,0,22.31
2026-02-05 09:00:00,7956.48,7956.48,0,22.31
2026-02-05 10:00:00,7956.48,7956.48,0,22.31
2026-02-05 11:00:00,7956.48,7956.48,0,22.31
2026-02-05 12:00:00,7956.48,7956.48,0,22.31
2026-02-05 13:00:00,7956.48,7956.48,0,22.31
2026-02-05 14:00:00,7956.18,7956.48,1,22.31
2026-02-05 15:00:00,8026.68,7956.48,1,21.62
2026-02-05 16:00:00,8014.08,7956.48,1,21.74
2026-02-05 17:00:00,8021.48,7956.48,1,21.67
2026-02-05 18:00:00,7982.58,7956.48,1,22.05
2026-02-05 19:00:00,8024.88,7956.48,1,21.64
2026-02-05 20:00:00,7830.98,7830.98,0,23.53
2026-02-05 21:00:00,7830.98,7830.98,0,23.53
2026-02-05 22:00:00,7830.98,7830.98,0,23.53
2026-02-05 23:00:00,7830.98,7830.98,0,23.53
2026-02-06 00:00:00,7830.98,7830.98,0,23.53
2026-02-06 01:00:00,7830.98,7830.98,0,23.53
2026-02-06 02:00:00,7830.98,7830.98,0,23.53
2026-02-06 03:00:00,7830.98,7830.98,0,23.53
2026-02-06 04:00:00,7830.98,7830.98,0,23.53
2026-02-06 05:00:00,7830.98,7830.98,0,23.53
2026-02-06 06:00:00,7830.98,7830.98,0,23.53
2026-02-06 07:00:00,7830.98,7830.98,0,23.53
2026-02-06 08:00:00,7830.98,7830.98,0,23.53
2026-02-06 09:00:00,7830.98,7830.98,0,23.53
2026-02-06 10:00:00,7830.68,7830.98,1,23.53
2026-02-06 11:00:00,8069.88,8069.88,0,21.2
2026-02-06 12:00:00,8069.88,8069.88,0,21.2
2026-02-06 13:00:00,8069.88,8069.88,0,21.2
2026-02-06 14:00:00,8069.88,8069.88,0,21.2
2026-02-06 15:00:00,8069.58,8069.88,1,21.2
2026-02-06 16:00:00,8041.88,8069.88,1,21.47
2026-02-06 17:00:00,8324.28,8069.88,1,18.71
2026-02-06 18:00:00,8340.08,8069.88,1,18.56
2026-02-06 19:00:00,8243.98,8069.88,1,19.5
2026-02-06 20:00:00,8219.28,8069.88,1,19.74
2026-02-06 21:00:00,8248.38,8069.88,1,19.45
2026-02-06 22:00:00,8281.58,8069.88,1,19.13
2026-02-06 23:00:00,8255.58,8069.88,1,19.38
2026-02-09 00:00:00,8193.88,8193.88,0,19.99
2026-02-09 01:00:00,8193.88,8193.88,0,19.99
2026-02-09 02:00:00,8193.88,8193.88,0,19.99
2026-02-09 03:00:00,8193.88,8193.88,0,19.99
2026-02-09 04:00:00,8193.88,8193.88,0,19.99
2026-02-09 05:00:00,8193.88,8193.88,0,19.99
2026-02-09 06:00:00,8193.88,8193.88,0,19.99
2026-02-09 07:00:00,8193.88,8193.88,0,19.99
2026-02-09 08:00:00,8193.88,8193.88,0,19.99
2026-02-09 09:00:00,8193.58,8193.88,1,19.99
2026-02-09 10:00:00,8056.28,8056.58,1,21.33
2026-02-09 11:00:00,8087.28,8056.58,1,21.03
2026-02-09 12:00:00,7970.08,7970.08,0,22.17
2026-02-09 13:00:00,7970.08,7970.08,0,22.17
2026-02-09 14:00:00,7970.08,7970.08,0,22.17
2026-02-09 15:00:00,7970.08,7970.08,0,22.17
2026-02-09 16:00:00,7970.08,7970.08,0,22.17
2026-02-09 17:00:00,7970.08,7970.08,0,22.17
2026-02-09 18:00:00,7970.08,7970.08,0,22.17
2026-02-09 19:00:00,7970.08,7970.08,0,22.17
2026-02-09 20:00:00,7970.08,7970.08,0,22.17
2026-02-09 21:00:00,7970.08,7970.08,0,22.17
2026-02-09 22:00:00,7970.08,7970.08,0,22.17
2026-02-09 23:00:00,7970.08,7970.08,0,22.17
2026-02-10 00:00:00,7970.08,7970.08,0,22.17
2026-02-10 01:00:00,7970.08,7970.08,0,22.17
2026-02-10 02:00:00,7970.08,7970.08,0,22.17
2026-02-10 03:00:00,7970.08,7970.08,0,22.17
2026-02-10 04:00:00,7970.08,7970.08,0,22.17
2026-02-10 05:00:00,7970.08,7970.08,0,22.17
2026-02-10 06:00:00,7970.08,7970.08,0,22.17
2026-02-10 07:00:00,7970.08,7970.08,0,22.17
2026-02-10 08:00:00,7970.08,7970.08,0,22.17
2026-02-10 09:00:00,7969.78,7970.08,1,22.18
2026-02-10 10:00:00,7930.68,7970.08,1,22.56
2026-02-10 11:00:00,7862.08,7970.08,1,23.23
2026-02-10 12:00:00,7836.18,7836.18,0,23.48
2026-02-10 13:00:00,7836.18,7836.18,0,23.48
2026-02-10 14:00:00,7836.18,7836.18,0,23.48
2026-02-10 15:00:00,7836.18,7836.18,0,23.48
2026-02-10 16:00:00,7836.18,7836.18,0,23.48
2026-02-10 17:00:00,7836.18,7836.18,0,23.48
2026-02-10 18:00:00,7836.18,7836.18,0,23.48
2026-02-10 19:00:00,7836.18,7836.18,0,23.48
2026-02-10 20:00:00,7836.18,7836.18,0,23.48
2026-02-10 21:00:00,7836.18,7836.18,0,23.48
2026-02-10 22:00:00,7836.18,7836.18,0,23.48
2026-02-10 23:00:00,7836.18,7836.18,0,23.48
2026-02-11 00:00:00,7836.18,7836.18,0,23.48
2026-02-11 01:00:00,7836.18,7836.18,0,23.48
2026-02-11 02:00:00,7836.18,7836.18,0,23.48
2026-02-11 03:00:00,7836.18,7836.18,0,23.48
2026-02-11 04:00:00,7836.18,7836.18,0,23.48
2026-02-11 05:00:00,7836.18,7836.18,0,23.48
2026-02-11 06:00:00,7836.18,7836.18,0,23.48
2026-02-11 07:00:00,7836.18,7836.18,0,23.48
2026-02-11 08:00:00,7836.18,7836.18,0,23.48
2026-02-11 09:00:00,7836.18,7836.18,0,23.48
2026-02-11 10:00:00,7836.18,7836.18,0,23.48
2026-02-11 11:00:00,7836.18,7836.18,0,23.48
2026-02-11 12:00:00,7836.18,7836.18,0,23.48
2026-02-11 13:00:00,7836.18,7836.18,0,23.48
2026-02-11 14:00:00,7835.88,7836.18,1,23.48
2026-02-11 15:00:00,7861.78,7836.18,1,23.23
2026-02-11 16:00:00,7924.48,7924.48,0,22.62
2026-02-11 17:00:00,7924.48,7924.48,0,22.62
2026-02-11 18:00:00,7924.48,7924.48,0,22.62
2026-02-11 19:00:00,7924.48,7924.48,0,22.62
2026-02-11 20:00:00,7924.48,7924.48,0,22.62
2026-02-11 21:00:00,7924.48,7924.48,0,22.62
2026-02-11 22:00:00,7924.48,7924.48,0,22.62
2026-02-11 23:00:00,7924.48,7924.48,0,22.62
2026-02-12 00:00:00,7924.48,7924.48,0,22.62
2026-02-12 01:00:00,7924.48,7924.48,0,22.62
2026-02-12 02:00:00,7924.48,7924.48,0,22.62
2026-02-12 03:00:00,7924.48,7924.48,0,22.62
2026-02-12 04:00:00,7924.48,7924.48,0,22.62
2026-02-12 05:00:00,7924.48,7924.48,0,22.62
2026-02-12 06:00:00,7924.48,7924.48,0,22.62
2026-02-12 07:00:00,7924.48,7924.48,0,22.62
2026-02-12 08:00:00,7924.48,7924.48,0,22.62
2026-02-12 09:00:00,7924.18,7924.48,1,22.62
2026-02-12 10:00:00,8058.38,8058.38,0,21.31
2026-02-12 11:00:00,8058.38,8058.38,0,21.31
2026-02-12 12:00:00,8058.38,8058.38,0,21.31
2026-02-12 13:00:00,8058.38,8058.38,0,21.31
2026-02-12 14:00:00,8058.38,8058.38,0,21.31
2026-02-12 15:00:00,8058.38,8058.38,0,21.31
2026-02-12 16:00:00,8058.38,8058.38,0,21.31
2026-02-12 17:00:00,8058.38,8058.38,0,21.31
2026-02-12 18:00:00,8058.38,8058.38,0,21.31
2026-02-12 19:00:00,8058.38,8058.38,0,21.31
2026-02-12 20:00:00,8058.38,8058.38,0,21.31
2026-02-12 21:00:00,8058.38,8058.38,0,21.31
2026-02-12 22:00:00,8058.38,8058.38,0,21.31
2026-02-12 23:00:00,8058.38,8058.38,0,21.31
2026-02-13 00:00:00,8058.38,8058.38,0,21.31
2026-02-13 01:00:00,8058.38,8058.38,0,21.31
2026-02-13 02:00:00,8058.38,8058.38,0,21.31
2026-02-13 03:00:00,8058.38,8058.38,0,21.31
2026-02-13 04:00:00,8058.38,8058.38,0,21.31
2026-02-13 05:00:00,8058.38,8058.38,0,21.31
2026-02-13 06:00:00,8058.38,8058.38,0,21.31
2026-02-13 07:00:00,8058.38,8058.38,0,21.31
2026-02-13 08:00:00,8058.38,8058.38,0,21.31
2026-02-13 09:00:00,8058.38,8058.38,0,21.31
2026-02-13 10:00:00,8058.38,8058.38,0,21.31
2026-02-13 11:00:00,8058.38,8058.38,0,21.31
2026-02-13 12:00:00,8058.38,8058.38,0,21.31
2026-02-13 13:00:00,8058.38,8058.38,0,21.31
2026-02-13 14:00:00,8057.78,8058.38,1,21.32
2026-02-13 15:00:00,8033.18,8058.38,1,21.56
2026-02-13 16:00:00,8002.58,8058.38,1,21.86
2026-02-13 17:00:00,8175.38,8175.38,0,20.17
2026-02-13 18:00:00,8175.38,8175.38,0,20.17
2026-02-13 19:00:00,8175.38,8175.38,0,20.17
2026-02-13 20:00:00,8175.38,8175.38,0,20.17
2026-02-13 21:00:00,8175.38,8175.38,0,20.17
2026-02-13 22:00:00,8175.38,8175.38,0,20.17
2026-02-13 23:00:00,8175.38,8175.38,0,20.17
2026-02-16 00:00:00,8175.38,8175.38,0,20.17
2026-02-16 01:00:00,8175.38,8175.38,0,20.17
2026-02-16 02:00:00,8175.38,8175.38,0,20.17
2026-02-16 03:00:00,8175.38,8175.38,0,20.17
2026-02-16 04:00:00,8175.38,8175.38,0,20.17
2026-02-16 05:00:00,8175.38,8175.38,0,20.17
2026-02-16 06:00:00,8175.38,8175.38,0,20.17
2026-02-16 07:00:00,8175.38,8175.38,0,20.17
2026-02-16 08:00:00,8175.38,8175.38,0,20.17
2026-02-16 09:00:00,8175.38,8175.38,0,20.17
2026-02-16 10:00:00,8175.08,8175.38,1,20.17
2026-02-16 11:00:00,8185.78,8175.38,1,20.07
2026-02-16 12:00:00,8178.78,8175.38,1,20.13
2026-02-16 13:00:00,8181.28,8175.38,1,20.11
2026-02-16 14:00:00,8163.88,8175.38,1,20.28
2026-02-16 15:00:00,8325.48,8325.48,0,18.7
2026-02-16 16:00:00,8325.48,8325.48,0,18.7
2026-02-16 17:00:00,8325.48,8325.48,0,18.7
2026-02-16 18:00:00,8325.48,8325.48,0,18.7
2026-02-16 19:00:00,8325.48,8325.48,0,18.7
2026-02-16 20:00:00,8325.48,8325.48,0,18.7
2026-02-16 21:00:00,8325.48,8325.48,0,18.7
2026-02-16 22:00:00,8325.48,8325.48,0,18.7
2026-02-16 23:00:00,8325.48,8325.48,0,18.7
2026-02-17 00:00:00,8325.48,8325.48,0,18.7
2026-02-17 01:00:00,8325.48,8325.48,0,18.7
2026-02-17 02:00:00,8325.48,8325.48,0,18.7
2026-02-17 03:00:00,8325.48,8325.48,0,18.7
2026-02-17 04:00:00,8325.48,8325.48,0,18.7
2026-02-17 05:00:00,8325.48,8325.48,0,18.7
2026-02-17 06:00:00,8325.48,8325.48,0,18.7
2026-02-17 07:00:00,8325.48,8325.48,0,18.7
2026-02-17 08:00:00,8325.48,8325.48,0,18.7
2026-02-17 09:00:00,8325.18,8325.48,1,18.7
2026-02-17 10:00:00,8386.48,8325.48,1,18.11
2026-02-17 11:00:00,8458.18,8458.18,0,17.41
2026-02-17 12:00:00,8458.18,8458.18,0,17.41
2026-02-17 13:00:00,8458.18,8458.18,0,17.41
2026-02-17 14:00:00,8457.88,8458.18,1,17.41
2026-02-17 15:00:00,8518.48,8458.18,1,16.82
2026-02-17 16:00:00,8511.18,8458.18,1,16.89
2026-02-17 17:00:00,8550.68,8550.68,0,16.5
2026-02-17 18:00:00,8550.68,8550.68,0,16.5
2026-02-17 19:00:00,8550.68,8550.68,0,16.5
2026-02-17 20:00:00,8550.68,8550.68,0,16.5
2026-02-17 21:00:00,8550.68,8550.68,0,16.5
2026-02-17 22:00:00,8550.68,8550.68,0,16.5
2026-02-17 23:00:00,8550.68,8550.68,0,16.5
2026-02-18 00:00:00,8550.68,8550.68,0,16.5
2026-02-18 01:00:00,8550.68,8550.68,0,16.5
2026-02-18 02:00:00,8550.68,8550.68,0,16.5
2026-02-18 03:00:00,8550.68,8550.68,0,16.5
2026-02-18 04:00:00,8550.68,8550.68,0,16.5
2026-02-18 05:00:00,8550.68,8550.68,0,16.5
2026-02-18 06:00:00,8550.68,8550.68,0,16.5
2026-02-18 07:00:00,8550.68,8550.68,0,16.5
2026-02-18 08:00:00,8550.68,8550.68,0,16.5
2026-02-18 09:00:00,8550.38,8550.68,1,16.51
2026-02-18 10:00:00,8540.98,8550.68,1,16.6
2026-02-18 11:00:00,8496.58,8550.68,1,17.03
2026-02-18 12:00:00,8568.08,8550.68,1,16.33
2026-02-18 13:00:00,8615.08,8550.68,1,15.87
2026-02-18 14:00:00,8665.88,8550.68,1,15.38
2026-02-18 15:00:00,8631.38,8550.68,1,15.71
2026-02-18 16:00:00,8535.38,8550.68,1,16.65
2026-02-18 17:00:00,8523.48,8550.68,1,16.77
2026-02-18 18:00:00,8673.98,8673.98,0,15.3
2026-02-18 19:00:00,8673.98,8673.98,0,15.3
2026-02-18 20:00:00,8673.98,8673.98,0,15.3
2026-02-18 21:00:00,8673.98,8673.98,0,15.3
2026-02-18 22:00:00,8673.98,8673.98,0,15.3
2026-02-18 23:00:00,8673.98,8673.98,0,15.3
2026-02-19 00:00:00,8673.98,8673.98,0,15.3
2026-02-19 01:00:00,8673.98,8673.98,0,15.3
2026-02-19 02:00:00,8673.98,8673.98,0,15.3
2026-02-19 03:00:00,8673.98,8673.98,0,15.3
2026-02-19 04:00:00,8673.98,8673.98,0,15.3
2026-02-19 05:00:00,8673.98,8673.98,0,15.3
2026-02-19 06:00:00,8673.98,8673.98,0,15.3
2026-02-19 07:00:00,8673.98,8673.98,0,15.3
2026-02-19 08:00:00,8673.98,8673.98,0,15.3
2026-02-19 09:00:00,8673.68,8673.98,1,15.3
2026-02-19 10:00:00,8773.88,8773.88,0,14.32
2026-02-19 11:00:00,8773.88,8773.88,0,14.32
2026-02-19 12:00:00,8773.88,8773.88,0,14.32
2026-02-19 13:00:00,8773.88,8773.88,0,14.32
2026-02-19 14:00:00,8773.58,8773.88,1,14.33
2026-02-19 15:00:00,8709.28,8773.88,1,14.95
2026-02-19 16:00:00,8695.68,8773.88,1,15.09
2026-02-19 17:00:00,8788.38,8773.88,1,14.18
2026-02-19 18:00:00,8848.88,8773.88,1,13.59
2026-02-19 19:00:00,8888.48,8773.88,1,13.2
2026-02-19 20:00:00,8811.38,8773.88,1,13.96
2026-02-19 21:00:00,8845.58,8773.88,1,13.62
2026-02-19 22:00:00,8848.18,8773.88,1,13.6
2026-02-19 23:00:00,8820.78,8773.88,1,13.87
2026-02-20 00:00:00,8844.48,8773.88,1,13.63
2026-02-20 01:00:00,8833.38,8773.88,1,13.74
2026-02-20 02:00:00,8860.18,8860.18,0,13.48
2026-02-20 03:00:00,8860.18,8860.18,0,13.48
2026-02-20 04:00:00,8860.18,8860.18,0,13.48
2026-02-20 05:00:00,8860.18,8860.18,0,13.48
2026-02-20 06:00:00,8860.18,8860.18,0,13.48
2026-02-20 07:00:00,8860.18,8860.18,0,13.48
2026-02-20 08:00:00,8860.18,8860.18,0,13.48
2026-02-20 09:00:00,8860.18,8860.18,0,13.48
2026-02-20 10:00:00,8860.18,8860.18,0,13.48
2026-02-20 11:00:00,8860.18,8860.18,0,13.48
2026-02-20 12:00:00,8860.18,8860.18,0,13.48
2026-02-20 13:00:00,8860.18,8860.18,0,13.48
2026-02-20 14:00:00,8859.88,8860.18,1,13.48
2026-02-20 15:00:00,8907.78,8860.18,1,13.02
2026-02-20 16:00:00,9011.88,8860.18,1,12.0
2026-02-20 17:00:00,8960.48,8860.18,1,12.5
2026-02-20 18:00:00,8976.18,8860.18,1,12.35
2026-02-20 19:00:00,9031.68,8860.18,1,11.81
2026-02-20 20:00:00,9035.58,8860.18,1,11.77
2026-02-20 21:00:00,9061.78,8860.18,1,11.51
2026-02-20 22:00:00,9024.58,8860.18,1,11.88
2026-02-20 23:00:00,9002.28,8860.18,1,12.09
2026-02-23 00:00:00,9040.58,9040.58,0,11.72
2026-02-23 01:00:00,9040.58,9040.58,0,11.72
2026-02-23 02:00:00,9040.58,9040.58,0,11.72
2026-02-23 03:00:00,9040.58,9040.58,0,11.72
2026-02-23 04:00:00,9040.58,9040.58,0,11.72
2026-02-23 05:00:00,9040.58,9040.58,0,11.72
2026-02-23 06:00:00,9040.58,9040.58,0,11.72
2026-02-23 07:00:00,9040.58,9040.58,0,11.72
2026-02-23 08:00:00,9040.58,9040.58,0,11.72
2026-02-23 09:00:00,9040.28,9040.58,1,11.72
2026-02-23 10:00:00,9081.58,9040.58,1,11.32
2026-02-23 11:00:00,9028.98,9040.58,1,11.83
2026-02-23 12:00:00,9011.58,9040.58,1,12.0
2026-02-23 13:00:00,9202.98,9040.58,1,10.13
2026-02-23 14:00:00,9271.08,9040.58,1,9.47
2026-02-23 15:00:00,9276.08,9040.58,1,9.42
2026-02-23 16:00:00,9305.48,9305.48,0,9.13
2026-02-23 17:00:00,9305.48,9305.48,0,9.13
2026-02-23 18:00:00,9305.48,9305.48,0,9.13
2026-02-23 19:00:00,9305.48,9305.48,0,9.13
2026-02-23 20:00:00,9305.48,9305.48,0,9.13
2026-02-23 21:00:00,9305.48,9305.48,0,9.13
2026-02-23 22:00:00,9305.48,9305.48,0,9.13
2026-02-23 23:00:00,9305.48,9305.48,0,9.13
2026-02-24 00:00:00,9305.48,9305.48,0,9.13
2026-02-24 01:00:00,9305.48,9305.48,0,9.13
2026-02-24 02:00:00,9305.48,9305.48,0,9.13
2026-02-24 03:00:00,9305.48,9305.48,0,9.13
2026-02-24 04:00:00,9305.48,9305.48,0,9.13
2026-02-24 05:00:00,9305.48,9305.48,0,9.13
2026-02-24 06:00:00,9305.48,9305.48,0,9.13
2026-02-24 07:00:00,9305.48,9305.48,0,9.13
2026-02-24 08:00:00,9305.48,9305.48,0,9.13
2026-02-24 09:00:00,9305.48,9305.48,0,9.13
2026-02-24 10:00:00,9305.48,9305.48,0,9.13
2026-02-24 11:00:00,9305.48,9305.48,0,9.13
2026-02-24 12:00:00,9305.48,9305.48,0,9.13
2026-02-24 13:00:00,9305.48,9305.48,0,9.13
2026-02-24 14:00:00,9305.48,9305.48,0,9.13
2026-02-24 15:00:00,9305.48,9305.48,0,9.13
2026-02-24 16:00:00,9305.48,9305.48,0,9.13
2026-02-24 17:00:00,9305.48,9305.48,0,9.13
2026-02-24 18:00:00,9305.48,9305.48,0,9.13
2026-02-24 19:00:00,9305.48,9305.48,0,9.13
2026-02-24 20:00:00,9305.48,9305.48,0,9.13
2026-02-24 21:00:00,9305.48,9305.48,0,9.13
2026-02-24 22:00:00,9305.48,9305.48,0,9.13
2026-02-24 23:00:00,9305.48,9305.48,0,9.13
2026-02-25 00:00:00,9305.48,9305.48,0,9.13
2026-02-25 01:00:00,9305.48,9305.48,0,9.13
2026-02-25 02:00:00,9305.48,9305.48,0,9.13
2026-02-25 03:00:00,9305.48,9305.48,0,9.13
2026-02-25 04:00:00,9305.48,9305.48,0,9.13
2026-02-25 05:00:00,9305.48,9305.48,0,9.13
2026-02-25 06:00:00,9305.48,9305.48,0,9.13
2026-02-25 07:00:00,9305.48,9305.48,0,9.13
2026-02-25 08:00:00,9305.48,9305.48,0,9.13
2026-02-25 09:00:00,9305.18,9305.48,1,9.14
2026-02-25 10:00:00,9344.48,9305.48,1,8.75
2026-02-25 11:00:00,9321.98,9305.48,1,8.97
2026-02-25 12:00:00,9311.58,9305.48,1,9.07
2026-02-25 13:00:00,9351.58,9305.48,1,8.68
2026-02-25 14:00:00,9267.98,9305.48,1,9.5
2026-02-25 15:00:00,9282.48,9305.48,1,9.36
2026-02-25 16:00:00,9171.58,9171.58,0,10.44
2026-02-25 17:00:00,9171.58,9171.58,0,10.44
2026-02-25 18:00:00,9171.58,9171.58,0,10.44
2026-02-25 19:00:00,9171.58,9171.58,0,10.44
2026-02-25 20:00:00,9171.58,9171.58,0,10.44
2026-02-25 21:00:00,9171.58,9171.58,0,10.44
2026-02-25 22:00:00,9171.58,9171.58,0,10.44
2026-02-25 23:00:00,9171.58,9171.58,0,10.44
2026-02-26 00:00:00,9171.58,9171.58,0,10.44
2026-02-26 01:00:00,9171.58,9171.58,0,10.44
2026-02-26 02:00:00,9171.58,9171.58,0,10.44
2026-02-26 03:00:00,9171.58,9171.58,0,10.44
2026-02-26 04:00:00,9171.58,9171.58,0,10.44
2026-02-26 05:00:00,9171.58,9171.58,0,10.44
2026-02-26 06:00:00,9171.58,9171.58,0,10.44
2026-02-26 07:00:00,9171.58,9171.58,0,10.44
2026-02-26 08:00:00,9171.58,9171.58,0,10.44
2026-02-26 09:00:00,9171.58,9171.58,0,10.44
2026-02-26 10:00:00,9171.28,9171.58,1,10.44
2026-02-26 11:00:00,9150.18,9171.58,1,10.65
2026-02-26 12:00:00,9118.18,9171.58,1,10.96
2026-02-26 13:00:00,9074.28,9171.58,1,11.39
2026-02-26 14:00:00,9146.88,9171.58,1,10.68
2026-02-26 15:00:00,9021.68,9021.68,0,11.9
2026-02-26 16:00:00,9021.68,9021.68,0,11.9
2026-02-26 17:00:00,9021.68,9021.68,0,11.9
2026-02-26 18:00:00,9021.68,9021.68,0,11.9
2026-02-26 19:00:00,9021.68,9021.68,0,11.9
2026-02-26 20:00:00,9021.68,9021.68,0,11.9
2026-02-26 21:00:00,9021.68,9021.68,0,11.9
2026-02-26 22:00:00,9021.68,9021.68,0,11.9
2026-02-26 23:00:00,9021.68,9021.68,0,11.9
2026-02-27 00:00:00,9021.68,9021.68,0,11.9
2026-02-27 01:00:00,9021.68,9021.68,0,11.9
2026-02-27 02:00:00,9021.68,9021.68,0,11.9
2026-02-27 03:00:00,9021.68,9021.68,0,11.9
2026-02-27 04:00:00,9021.68,9021.68,0,11.9
2026-02-27 05:00:00,9021.68,9021.68,0,11.9
2026-02-27 06:00:00,9021.68,9021.68,0,11.9
2026-02-27 07:00:00,9021.68,9021.68,0,11.9
2026-02-27 08:00:00,9021.68,9021.68,0,11.9
2026-02-27 09:00:00,9021.68,9021.68,0,11.9
2026-02-27 10:00:00,9021.68,9021.68,0,11.9
2026-02-27 11:00:00,9021.08,9021.68,1,11.91
2026-02-27 12:00:00,9039.08,9021.68,1,11.73
2026-02-27 13:00:00,9233.48,9233.48,0,9.84
2026-02-27 14:00:00,9233.18,9233.48,1,9.84
2026-02-27 15:00:00,9398.88,9233.48,1,8.22
2026-02-27 16:00:00,9478.68,9233.48,1,7.44
2026-02-27 17:00:00,9347.08,9233.48,1,8.73
2026-02-27 18:00:00,9380.18,9233.48,1,8.4
2026-02-27 19:00:00,9322.28,9233.48,1,8.97
2026-02-27 20:00:00,9259.38,9233.48,1,9.58
2026-02-27 21:00:00,9232.78,9233.48,1,9.84
2026-02-27 22:00:00,9258.18,9233.48,1,9.59
2026-02-27 23:00:00,9283.48,9233.48,1,9.35
2026-03-02 00:00:00,9275.68,9275.68,0,9.42
2026-03-02 01:00:00,9275.68,9275.68,0,9.42
2026-03-02 02:00:00,9275.68,9275.68,0,9.42
2026-03-02 03:00:00,9275.68,9275.68,0,9.42
2026-03-02 04:00:00,9275.68,9275.68,0,9.42
